              Started ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;           additional 
                      ;         % Free Space ;         % Free Space ;         % Free Space ;         % Free Space ;         % Free Space ;         % Free Space ;                      
                      ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;                      
                      ;               _Total ;                   C: ;                   F: ;                   D: ;                   E: ;      HarddiskVolume1 ;                      
              235.867 ;               20.908 ;               14.885 ;               28.129 ;                8.753 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.093641737.json.gz 
              236.033 ;               20.913 ;               14.884 ;               28.140 ;                8.753 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.094644184.json.gz 
              236.200 ;               20.913 ;               14.884 ;               28.140 ;                8.753 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.095646510.json.gz 
              236.367 ;               20.912 ;               14.883 ;               28.140 ;                8.753 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.100647471.json.gz 
              236.533 ;               20.910 ;               14.882 ;               28.140 ;                8.747 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.101649376.json.gz 
              236.717 ;               20.910 ;               14.882 ;               28.140 ;                8.747 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.102651153.json.gz 
              236.883 ;               20.910 ;               14.881 ;               28.140 ;                8.747 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.103652475.json.gz 
              237.050 ;               20.910 ;               14.881 ;               28.140 ;                8.747 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.104653539.json.gz 
              237.217 ;               20.816 ;               14.880 ;               27.933 ;                8.741 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.105654711.json.gz 
              237.383 ;               20.738 ;               14.875 ;               27.754 ;                8.741 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.110656508.json.gz 
              237.550 ;               20.599 ;               14.878 ;               27.435 ;                8.741 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.111657782.json.gz 
              237.717 ;               20.619 ;               14.875 ;               27.488 ;                8.735 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.112733768.json.gz 
              237.883 ;               20.617 ;               14.874 ;               27.488 ;                8.729 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.113735115.json.gz 
              238.050 ;               20.616 ;               14.874 ;               27.488 ;                8.729 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.114736435.json.gz 
              238.217 ;               20.616 ;               14.873 ;               27.488 ;                8.729 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.115812479.json.gz 
              238.383 ;               20.614 ;               14.872 ;               27.488 ;                8.723 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.120814023.json.gz 
              238.550 ;               20.614 ;               14.872 ;               27.488 ;                8.723 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.121814978.json.gz 
              238.717 ;               20.611 ;               14.871 ;               27.488 ;                8.717 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.122816275.json.gz 
              238.883 ;               20.611 ;               14.871 ;               27.488 ;                8.717 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.123817943.json.gz 
              239.050 ;               20.611 ;               14.870 ;               27.488 ;                8.717 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.124819145.json.gz 
              239.217 ;               20.608 ;               14.870 ;               27.488 ;                8.711 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.125825910.json.gz 
              239.383 ;               20.608 ;               14.870 ;               27.488 ;                8.711 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.130857705.json.gz 
              239.550 ;               20.608 ;               14.868 ;               27.488 ;                8.711 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.131858993.json.gz 
              239.717 ;               20.608 ;               14.868 ;               27.488 ;                8.711 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.132900466.json.gz 
              239.883 ;               20.605 ;               14.867 ;               27.488 ;                8.705 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.133908385.json.gz 
              240.050 ;               20.605 ;               14.867 ;               27.488 ;                8.705 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.134914996.json.gz 
              240.217 ;               20.670 ;               14.870 ;               27.636 ;                8.705 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.135916083.json.gz 
              240.383 ;               20.668 ;               14.870 ;               27.636 ;                8.699 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.140952327.json.gz 
              240.550 ;               20.667 ;               14.868 ;               27.636 ;                8.699 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.142021469.json.gz 
              240.717 ;               20.665 ;               14.867 ;               27.636 ;                8.692 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.142528913.json.gz 
              240.883 ;               20.665 ;               14.867 ;               27.636 ;                8.692 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.143530088.json.gz 
              241.050 ;               20.668 ;               14.866 ;               27.644 ;                8.692 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.144605642.json.gz 
              241.217 ;               20.724 ;               14.866 ;               27.774 ;                8.692 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.145606562.json.gz 
              241.383 ;               20.736 ;               14.866 ;               27.800 ;                8.692 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.150607528.json.gz 
              241.550 ;               20.789 ;               14.865 ;               27.928 ;                8.686 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.151608359.json.gz 
              241.717 ;               20.783 ;               14.867 ;               27.912 ;                8.686 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.152644694.json.gz 
              241.883 ;               20.619 ;               14.863 ;               27.540 ;                8.686 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.153645842.json.gz 
              242.050 ;               20.718 ;               14.862 ;               27.767 ;                8.686 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.154646978.json.gz 
              242.217 ;               20.722 ;               14.860 ;               27.775 ;                8.686 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.155647963.json.gz 
              242.383 ;               20.733 ;               14.859 ;               27.802 ;                8.686 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.160649049.json.gz 
              242.550 ;               20.787 ;               14.863 ;               27.930 ;                8.680 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.161725243.json.gz 
              242.717 ;               20.773 ;               14.856 ;               27.900 ;                8.680 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.162801532.json.gz 
              242.883 ;               20.616 ;               14.824 ;               27.545 ;                8.680 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.163802695.json.gz 
              243.050 ;               20.641 ;               14.824 ;               27.602 ;                8.680 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.164804187.json.gz 
              243.233 ;               20.696 ;               14.818 ;               27.730 ;                8.680 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.165806666.json.gz 
              243.400 ;               20.704 ;               14.817 ;               27.749 ;                8.680 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.170808871.json.gz 
              243.567 ;               20.710 ;               14.816 ;               27.763 ;                8.680 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.171810560.json.gz 
              243.733 ;               20.763 ;               14.816 ;               27.891 ;                8.674 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.172817557.json.gz 
              243.900 ;               20.772 ;               14.816 ;               27.910 ;                8.674 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.173924780.json.gz 
              244.067 ;               20.772 ;               14.815 ;               27.910 ;                8.674 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.174926917.json.gz 
              244.233 ;               20.772 ;               14.814 ;               27.910 ;                8.674 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.175929776.json.gz 
              244.400 ;               20.772 ;               14.814 ;               27.910 ;                8.674 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.181007378.json.gz 
              244.567 ;               20.769 ;               14.814 ;               27.910 ;                8.668 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.182009382.json.gz 
              244.733 ;               20.769 ;               14.813 ;               27.910 ;                8.668 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.183011690.json.gz 
              244.900 ;               20.769 ;               14.813 ;               27.910 ;                8.668 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.184014100.json.gz 
              245.067 ;               20.769 ;               14.815 ;               27.910 ;                8.668 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.185016760.json.gz 
              245.233 ;               20.769 ;               14.814 ;               27.910 ;                8.668 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.190019195.json.gz 
              245.400 ;               20.766 ;               14.814 ;               27.910 ;                8.662 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.191021630.json.gz 
              245.567 ;               20.766 ;               14.814 ;               27.910 ;                8.662 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.192023723.json.gz 
              245.733 ;               20.766 ;               14.814 ;               27.910 ;                8.662 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.193026024.json.gz 
              245.900 ;               20.766 ;               14.813 ;               27.910 ;                8.662 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.194028486.json.gz 
              246.067 ;               20.766 ;               14.812 ;               27.910 ;                8.662 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.195030614.json.gz 
              246.233 ;               20.763 ;               14.811 ;               27.910 ;                8.656 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.200032539.json.gz 
              246.400 ;               20.763 ;               14.811 ;               27.910 ;                8.656 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.201039255.json.gz 
              246.567 ;               20.763 ;               14.810 ;               27.910 ;                8.656 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.202111731.json.gz 
              246.733 ;               20.763 ;               14.810 ;               27.910 ;                8.656 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.203114392.json.gz 
              246.900 ;               20.763 ;               14.809 ;               27.910 ;                8.656 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.204117139.json.gz 
              247.067 ;               20.760 ;               14.808 ;               27.910 ;                8.650 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.205119015.json.gz 
              247.233 ;               20.761 ;               14.819 ;               27.910 ;                8.650 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.210120848.json.gz 
              247.400 ;               20.760 ;               14.810 ;               27.908 ;                8.650 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.210656678.json.gz 
              247.567 ;               20.760 ;               14.801 ;               27.911 ;                8.650 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.211734179.json.gz 
              247.733 ;               20.753 ;               14.800 ;               27.893 ;                8.650 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.212746322.json.gz 
              247.900 ;               20.762 ;               14.808 ;               27.913 ;                8.650 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.213748337.json.gz 
              248.067 ;               20.762 ;               14.808 ;               27.913 ;                8.650 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.214750824.json.gz 
              248.233 ;               20.762 ;               14.808 ;               27.913 ;                8.650 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.215753313.json.gz 
              248.400 ;               20.762 ;               14.807 ;               27.913 ;                8.650 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.220755664.json.gz 
              248.567 ;               20.762 ;               14.811 ;               27.913 ;                8.650 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.221758360.json.gz 
              248.733 ;               20.762 ;               14.810 ;               27.913 ;                8.650 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.222914914.json.gz 
              248.900 ;               20.762 ;               14.810 ;               27.913 ;                8.650 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.223951935.json.gz 
              249.067 ;               20.762 ;               14.809 ;               27.913 ;                8.650 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.225029481.json.gz 
              249.233 ;               20.759 ;               14.809 ;               27.913 ;                8.644 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.230031760.json.gz 
              249.400 ;               20.759 ;               14.808 ;               27.913 ;                8.644 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.231034339.json.gz 
              249.567 ;               20.759 ;               14.807 ;               27.913 ;                8.644 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.232036903.json.gz 
              249.750 ;               20.759 ;               14.807 ;               27.913 ;                8.644 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.233039249.json.gz 
              249.917 ;               20.759 ;               14.807 ;               27.913 ;                8.644 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.234041464.json.gz 
              250.083 ;               20.759 ;               14.806 ;               27.913 ;                8.644 ;               83.176 ;               94.983 ; Dbmsys.2018.11.02.235043288.json.gz 
              250.250 ;               20.813 ;               14.805 ;               28.037 ;                8.644 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.000045504.json.gz 
              250.417 ;               20.813 ;               14.805 ;               28.037 ;                8.644 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.001047923.json.gz 
              250.583 ;               20.813 ;               14.804 ;               28.037 ;                8.644 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.002055290.json.gz 
              250.750 ;               20.813 ;               14.804 ;               28.037 ;                8.644 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.003207543.json.gz 
              250.933 ;               20.813 ;               14.803 ;               28.037 ;                8.644 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.004210267.json.gz 
              251.100 ;               20.813 ;               14.803 ;               28.037 ;                8.644 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.005212695.json.gz 
              251.267 ;               20.810 ;               14.802 ;               28.037 ;                8.637 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.010215025.json.gz 
              251.433 ;               20.810 ;               14.802 ;               28.037 ;                8.637 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.011217220.json.gz 
              251.600 ;               20.810 ;               14.801 ;               28.037 ;                8.637 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.012220074.json.gz 
              251.767 ;               20.810 ;               14.801 ;               28.037 ;                8.637 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.013222333.json.gz 
              251.933 ;               20.810 ;               14.804 ;               28.037 ;                8.637 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.014224330.json.gz 
              252.100 ;               20.810 ;               14.803 ;               28.037 ;                8.637 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.015226537.json.gz 
              252.267 ;               20.810 ;               14.803 ;               28.037 ;                8.637 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.020229020.json.gz 
              252.433 ;               20.810 ;               14.802 ;               28.037 ;                8.637 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.021240882.json.gz 
              252.600 ;               20.810 ;               14.802 ;               28.037 ;                8.637 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.022243216.json.gz 
              252.767 ;               20.810 ;               14.801 ;               28.037 ;                8.637 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.023245419.json.gz 
              252.933 ;               20.807 ;               14.801 ;               28.037 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.024323050.json.gz 
              253.100 ;               20.807 ;               14.801 ;               28.037 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.024859404.json.gz 
              253.267 ;               20.807 ;               14.800 ;               28.037 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.025936045.json.gz 
              253.433 ;               20.807 ;               14.800 ;               28.037 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.031013674.json.gz 
              253.617 ;               20.807 ;               14.800 ;               28.037 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.032015965.json.gz 
              253.783 ;               20.807 ;               14.799 ;               28.037 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.033053322.json.gz 
              253.950 ;               20.807 ;               14.799 ;               28.037 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.034056129.json.gz 
              254.117 ;               20.807 ;               14.799 ;               28.036 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.035107726.json.gz 
              254.283 ;               20.807 ;               14.801 ;               28.036 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.040144255.json.gz 
              254.450 ;               20.807 ;               14.801 ;               28.036 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.041221856.json.gz 
              254.617 ;               20.807 ;               14.800 ;               28.036 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.042224718.json.gz 
              254.783 ;               20.807 ;               14.800 ;               28.036 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.043226209.json.gz 
              254.950 ;               20.807 ;               14.800 ;               28.036 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.044303415.json.gz 
              255.117 ;               20.797 ;               14.678 ;               28.036 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.045306232.json.gz 
              255.283 ;               20.797 ;               14.677 ;               28.036 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.050308849.json.gz 
              255.450 ;               20.797 ;               14.677 ;               28.036 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.051315451.json.gz 
              255.617 ;               20.797 ;               14.676 ;               28.036 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.052347792.json.gz 
              255.783 ;               20.797 ;               14.676 ;               28.036 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.053424759.json.gz 
              255.950 ;               20.796 ;               14.676 ;               28.036 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.054000823.json.gz 
              256.117 ;               20.796 ;               14.676 ;               28.036 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.055037758.json.gz 
              256.283 ;               20.796 ;               14.675 ;               28.036 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.060040375.json.gz 
              256.450 ;               20.796 ;               14.675 ;               28.036 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.061042192.json.gz 
              256.617 ;               20.796 ;               14.675 ;               28.036 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.062044491.json.gz 
              256.783 ;               20.796 ;               14.674 ;               28.036 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.063046851.json.gz 
              256.950 ;               20.796 ;               14.674 ;               28.036 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.064049328.json.gz 
              257.133 ;               20.797 ;               14.677 ;               28.036 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.065050716.json.gz 
              257.300 ;               20.796 ;               14.677 ;               28.036 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.070052717.json.gz 
              257.467 ;               20.796 ;               14.676 ;               28.036 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.071055550.json.gz 
              257.633 ;               20.796 ;               14.676 ;               28.036 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.072131681.json.gz 
              257.800 ;               20.796 ;               14.676 ;               28.036 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.073208467.json.gz 
              257.967 ;               20.802 ;               14.675 ;               28.050 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.074210625.json.gz 
              258.133 ;               20.802 ;               14.675 ;               28.050 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.075213016.json.gz 
              258.300 ;               20.858 ;               14.675 ;               28.178 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.080215586.json.gz 
              258.467 ;               20.858 ;               14.673 ;               28.178 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.081218162.json.gz 
              258.633 ;               20.867 ;               14.673 ;               28.199 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.082254883.json.gz 
              258.800 ;               20.867 ;               14.673 ;               28.199 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.083302121.json.gz 
              258.967 ;               20.867 ;               14.672 ;               28.199 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.084334974.json.gz 
              259.133 ;               20.876 ;               14.672 ;               28.219 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.085337276.json.gz 
              259.300 ;               20.876 ;               14.671 ;               28.219 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.090339803.json.gz 
              259.467 ;               20.876 ;               14.671 ;               28.219 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.091342050.json.gz 
              259.633 ;               20.876 ;               14.671 ;               28.219 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.092458448.json.gz 
              259.800 ;               20.876 ;               14.670 ;               28.219 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.093500338.json.gz 
              259.967 ;               20.876 ;               14.670 ;               28.219 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.094514044.json.gz 
              260.133 ;               20.875 ;               14.669 ;               28.218 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.095038691.json.gz 
              260.300 ;               20.875 ;               14.669 ;               28.218 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.100040945.json.gz 
              260.467 ;               20.875 ;               14.668 ;               28.218 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.101117712.json.gz 
              260.633 ;               20.875 ;               14.668 ;               28.218 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.102119381.json.gz 
              260.800 ;               20.875 ;               14.667 ;               28.218 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.103122018.json.gz 
              260.967 ;               20.876 ;               14.671 ;               28.218 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.104124302.json.gz 
              261.133 ;               20.876 ;               14.671 ;               28.218 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.105126667.json.gz 
              261.300 ;               20.875 ;               14.670 ;               28.218 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.110204156.json.gz 
              261.467 ;               20.875 ;               14.670 ;               28.218 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.111206854.json.gz 
              261.633 ;               20.875 ;               14.670 ;               28.218 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.112209641.json.gz 
              261.800 ;               20.931 ;               14.669 ;               28.346 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.113212114.json.gz 
              261.967 ;               20.940 ;               14.669 ;               28.365 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.114249734.json.gz 
              262.133 ;               20.999 ;               14.668 ;               28.501 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.115252355.json.gz 
              262.300 ;               20.999 ;               14.668 ;               28.503 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.120254549.json.gz 
              262.467 ;               21.008 ;               14.668 ;               28.522 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.121256484.json.gz 
              262.633 ;               21.008 ;               14.667 ;               28.522 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.122333457.json.gz 
              262.800 ;               21.008 ;               14.667 ;               28.522 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.123414654.json.gz 
              262.967 ;               21.008 ;               14.667 ;               28.522 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.124421351.json.gz 
              263.133 ;               21.016 ;               14.667 ;               28.541 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.125423781.json.gz 
              263.300 ;               21.019 ;               14.666 ;               28.548 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.130426016.json.gz 
              263.483 ;               21.075 ;               14.666 ;               28.676 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.131428585.json.gz 
              263.650 ;               21.085 ;               14.665 ;               28.700 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.132430626.json.gz 
              263.817 ;               21.142 ;               14.665 ;               28.830 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.133507078.json.gz 
              263.983 ;               21.150 ;               14.664 ;               28.849 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.134544008.json.gz 
              264.150 ;               21.150 ;               14.664 ;               28.849 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.135637049.json.gz 
              264.317 ;               21.159 ;               14.664 ;               28.868 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.140201876.json.gz 
              264.483 ;               21.158 ;               14.663 ;               28.868 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.141239989.json.gz 
              264.650 ;               21.158 ;               14.663 ;               28.868 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.142241853.json.gz 
              264.817 ;               21.158 ;               14.662 ;               28.868 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.143319138.json.gz 
              264.983 ;               21.158 ;               14.662 ;               28.868 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.144355929.json.gz 
              265.167 ;               21.159 ;               14.665 ;               28.868 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.145358601.json.gz 
              265.333 ;               21.159 ;               14.665 ;               28.868 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.150400326.json.gz 
              265.500 ;               21.159 ;               14.664 ;               28.868 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.151402351.json.gz 
              265.667 ;               21.159 ;               14.664 ;               28.868 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.152409440.json.gz 
              265.833 ;               21.159 ;               14.664 ;               28.868 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.153441978.json.gz 
              266.000 ;               21.158 ;               14.663 ;               28.868 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.154444550.json.gz 
              266.167 ;               21.158 ;               14.663 ;               28.868 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.155446948.json.gz 
              266.333 ;               21.158 ;               14.662 ;               28.868 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.160523863.json.gz 
              266.500 ;               21.158 ;               14.662 ;               28.868 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.161526276.json.gz 
              266.667 ;               21.158 ;               14.661 ;               28.868 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.162603813.json.gz 
              266.833 ;               21.158 ;               14.660 ;               28.868 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.163641361.json.gz 
              267.000 ;               21.158 ;               14.660 ;               28.868 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.164217760.json.gz 
              267.167 ;               21.214 ;               14.659 ;               28.996 ;                8.631 ;               83.176 ;               94.983 ; Dbmsys.2018.11.03.165219858.json.gz 
